reading_accuracy,word_omission_count,pronunciation_error_count,reading_speed_wpm,risk_label
84.5342197748095,22.658267580956274,22.38825972752295,52.48208016266179,Low
75.32599270085498,37.92348850480641,37.139362486114344,48.65414642936486,Low
76.59120263967955,35.91385094765987,35.234207436293744,47.747847455428854,Low
89.95410792697128,17.786639086781456,18.666782316140043,60.43425618940007,Low
53.112658004419984,84.89747334845767,84.2773972109142,34.84429970450251,High
59.264140294416485,60.73544162129424,64.79348217309789,33.40981541339541,Medium
90.36677570499684,22.218467678734772,23.90337478242856,63.29689524876628,Low
80.60351219855207,26.288815039776793,26.91040739837812,50.21843735875326,Low
76.82139890749714,31.505237244107594,31.58239958293542,46.357964999905434,Low
60.91328385412129,54.29465985649061,55.53181168463779,33.698975555417896,Medium
80.63808289868204,31.61388642144829,30.67223945595416,52.18988958776708,Low
64.527542596552,86.26661051495188,90.71950954105648,42.257354986023756,Medium
66.80088698380085,41.58098225717524,41.898452522333,44.250061714865346,Medium
82.8224664145363,17.308787339003462,16.045492958536887,44.73216355887935,Low
71.39103670209407,12.470010313972933,10.770006400235031,32.90196496958656,Medium
82.44654202117884,26.540665571632186,25.54057197838552,51.33836358354142,Low
72.32058130329408,60.341594637060304,60.39776739329347,46.570081697741905,Medium
86.50532466470153,24.931317051824507,24.66435617149484,57.08240229173576,Low
88.72162656048069,19.284806921997795,19.482140010641324,74.51250112768334,Low
84.58976482979286,33.92762559834713,34.52581146435054,58.49093720108711,Low
69.79941246809504,50.18522794208538,47.860961491712324,42.748888610812195,Medium
89.88213806841532,8.688988680406958,9.93683108175911,52.006738473066974,Low
90.55549301307565,17.33391460885326,14.682458219809147,59.94481457613307,Low
70.02307311262307,35.947590522364834,36.592442754439126,44.26161158033568,Medium
67.99826588221315,44.462833833755035,46.225445703945816,43.67969214272082,Medium
87.43990070242918,18.215800737858093,19.855270174195436,58.23147687220226,Low
73.99165959569046,23.922439371652324,23.46031276546751,44.87284384011765,Medium
46.114072078587625,53.44064144832015,50.213125266645775,29.622770979112875,High
70.74564231738727,42.579131966561455,37.6694392105734,44.592308423984846,Medium
72.96846052682739,53.477171100375294,53.43165522501732,46.9114436400679,Medium
80.07310586038638,32.30609330794048,31.06766232828454,47.38635908622562,Low
59.18604869635977,57.99837762804938,58.0207460250854,38.90112004896764,Medium
75.08957985558821,55.51492878480703,54.41612064556553,51.899739302023036,Low
53.5971432040078,64.02464652542912,67.66056658096616,33.613290250513444,Medium
77.26161322023805,21.240914512602973,21.333286292656577,39.87457729991355,Medium
78.26968786989643,18.893623333110714,21.9101491386256,43.72336543665081,Low
65.34838407023851,38.34839544120069,39.04218121800311,40.00887364726936,Medium
81.03361497529275,24.139131719392704,24.395749251913376,48.41362555976391,Low
74.65627420216491,37.831815109203376,38.675925631221965,59.43375366065197,Low
82.41939720641317,24.952143683620932,25.50129946895445,50.10698511313782,Low
72.85144714841984,35.95395373869909,35.488849609299855,45.11606348407763,Medium
70.25174348663766,15.723564852749265,16.917871249425122,74.70388213313421,Low
77.1584066291449,29.4770601306725,28.28019738685033,47.185565008433564,Low
84.74862406280052,27.488998103147313,26.087796890346354,52.84854109099444,Low
90.74309342398706,20.043092046175424,16.939280619731555,62.59825084325026,Low
63.28669694258281,59.533792999611265,59.66480718454291,41.56692853899621,Medium
46.82127193074423,114.29693435205976,114.71631297991108,35.40307570188019,High
57.51467348153998,74.31638570764719,72.15538274566131,43.31141963034147,Medium
65.2418060445183,61.45464283274339,60.58694157586527,43.94347262776891,Medium
85.33501570398688,25.004727516175326,23.18125201865155,53.751038817456,Low
85.11041888264168,20.281193452168196,23.056137838383627,54.255569436400975,Low
80.68907803602976,41.276549879195045,40.2379037752555,53.670776738443024,Low
81.9996319246923,34.99953779639716,32.25693501345083,53.41031087398439,Low
86.55800686087791,24.440869097236625,25.86660438402925,56.54310496470934,Low
84.95102222733422,25.025460788610513,28.31164495435654,54.113995857190595,Low
85.50942046359494,29.958427013386725,28.152671887644665,63.75643183888606,Low
74.1313973517055,27.603383019944378,29.698277466813348,46.18909574280721,Medium
40.19367320608101,141.29920262895078,143.09369243157366,27.476066148118488,High
84.4664598393144,28.797245479701793,29.180677898125893,57.57410055100475,Low
68.16344100174969,49.60243579541431,48.39297198572521,44.27569204687447,Medium
84.32331010900135,29.29982363671271,30.382775078793966,56.867392105199414,Low
66.91010637350128,40.294092571401976,41.24288743648771,36.59503527453964,Medium
82.38508966880357,28.999788060397687,31.29915531548249,50.32299544079347,Low
96.0136699557269,6.04023277049738,6.5319087093844885,95.1166022343014,Low
81.61475210308788,29.526760218212267,30.502445789339664,52.2967568419503,Low
74.29097104047574,39.29385821612738,39.36737529610278,44.09721264049913,Medium
88.675946461777,18.572538133566347,21.23767457819317,57.30307664764062,Low
78.5672056217002,27.204683414729598,28.34467042455132,49.462593965999716,Low
82.5212858372228,22.358574788975794,20.436071486812157,82.31858880557769,Low
45.452749917870605,37.573732730587125,39.741968362635205,28.000097669153334,High
53.20676053892656,90.75317727297661,92.97848084857169,34.40551090025291,High
81.29970523877519,23.00074143450826,24.458069044842002,49.30233725466592,Low
45.055775856378915,77.54895209088644,74.39514627847424,26.244355282960317,High
18.27015443981338,460.33580803835224,461.12978186836875,15.39322956873697,High
65.49181316316839,51.49959296780909,51.99141846945381,40.596898027193404,Medium
80.0485256571192,28.770779549589363,32.177311766398326,47.41740207914885,Low
66.9104936580285,56.58582489794503,57.353919607514975,41.31277881958517,Medium
93.54948416121591,11.64680709544645,11.560624230738696,63.03986203605873,Low
83.05794226121874,25.085062400447118,23.879319118919323,56.6377217974673,Low
88.67109456961916,13.598341355422399,14.068279158596308,54.833890858466006,Low
66.91857760698203,43.74966617944712,44.380417109464474,42.72859685151153,Medium
56.70413962246286,63.42470364802668,63.28593787622708,33.99392854905459,Medium
71.40119696250707,43.414495186401076,45.31638143453853,42.15411748649891,Medium
75.09815788569384,35.963281319007656,35.40298758615574,45.98678948320724,Medium
56.22491708131187,65.09022054759448,67.91024555613022,39.003519296740286,Medium
47.79881441871963,114.54816418489645,114.99375246436198,34.85889054042621,High
81.4652682451961,17.003075970816457,18.250675531793803,45.04514110305437,Low
47.047778448506385,32.586232402185054,31.224776136051428,46.22972971420848,Medium
84.05434290366671,29.215231677435575,27.5874532891191,54.10204128802754,Low
70.113436961811,35.39460922142922,36.161499465551586,43.54319484218656,Medium
83.99525851737255,30.08864247683191,27.589073806553046,57.65428178662008,Low
79.7848303986945,18.951945834633435,18.658635828194576,45.34627524678525,Low
47.13405525422995,87.59199439347563,86.21192246036212,36.13060736540726,High
89.96032200501124,17.447953467467926,17.13517483378457,59.4635480772153,Low
67.43262204781719,48.50149344964169,48.462165771144534,41.1863388207637,Medium
58.322493202721994,56.4853662020825,52.83450018993779,37.85767830425202,Medium
80.15182426846212,30.924294832571814,28.106930002952126,46.98304508030476,Low
80.13993663370347,32.33423763504128,31.384290553581774,45.58438641231038,Low
80.55661949911934,34.755602246333666,38.66812988891292,52.35050371793008,Low
73.07975128726152,35.116765564694155,35.89577888279234,44.6182924123191,Medium
70.42116933173132,43.72069162336521,44.211719351539806,39.771978694402286,Medium
84.95393538361859,31.90402944673954,31.100248896740133,84.51888649197592,Low
27.441418800829204,686.5831706134798,688.8649822337961,24.996661037441807,High
85.19780085129902,25.28793792455152,24.16560087890306,50.88957427056356,Low
77.05670387952104,30.229019625104073,28.690371183259394,46.4807232793802,Low
71.04977114490413,55.71673696033159,53.77674513139173,43.206200996004895,Medium
81.49251363103684,21.94124481355294,21.386516269376795,51.364931504358594,Low
85.65005487341065,27.704071723628452,29.771355065695985,67.37485902213857,Low
68.19366628513808,38.99099134088559,37.764529587160546,40.14771569821585,Medium
66.59481288454631,61.015248910491174,58.53622366381854,44.331668119525624,Medium
77.41471019943639,13.114787160831836,15.309429836199403,40.744559493614865,Medium
88.19413807921536,27.788906518310913,28.490466464255913,57.85903914920722,Low
80.45838987841317,26.06960394375143,25.023325730800313,48.43386354161586,Low
66.45878238142834,86.69708832082101,87.8312051198426,41.35179225662042,Medium
70.06310817176772,30.024290585768867,29.43854462073404,41.19379699665086,Medium
61.17889110466749,50.94939073131995,48.991610201086154,37.663448137555555,Medium
74.80760696339101,32.090042171300546,29.385904335168203,43.183908650816065,Medium
75.19210813959047,55.267689746488394,54.77234891225647,49.4993887862771,Low
76.45146289002332,32.08641801439963,35.149001405972705,46.778433878759806,Medium
64.93565726720239,64.33744760044773,63.22119698293725,43.31656018802922,Medium
33.76121899723545,75.81550667990184,75.27358127047631,20.3502656435198,High
86.87812969277222,25.697738409638077,26.654120295007928,90.61281777077512,Low
78.88354437562438,32.41132840136924,32.91814866137969,60.66415403427412,Low
74.38719850533406,19.32748684114411,21.03740332644164,46.51041946157732,Medium
83.05006580564002,28.638838578122435,27.72560365323745,54.56505581479622,Low
67.21868799279481,33.762517259424804,33.79825390284921,41.42408362600999,Medium
71.81990614707142,55.06938926657037,54.854832620924945,46.856248368264986,Medium
88.63684977186139,17.32481983996742,18.72334320467315,57.41453737373475,Low
80.08579770428865,43.89295568751764,42.290829357185636,54.328961171349505,Low
59.78741575164879,81.20918234732906,82.42002985005088,38.66826649442813,Medium
58.037446215332814,55.20656517818084,56.534256441300826,35.40606798001361,Medium
23.558269920147225,202.08635587209076,203.6341418594212,17.921933785907527,High
39.9433877336525,103.80888602623298,105.46989367451039,26.04154225785549,High
70.71189547189827,45.599895272399934,44.10787572043481,44.89538656422048,Medium
72.37773697593899,50.89912571094202,48.32378987137962,44.8183888617602,Medium
84.64315828296456,22.327534419013578,21.97751254870573,53.93782739247239,Low
75.3326777199666,49.13000847481462,50.79792371672124,45.9634551408948,Medium
86.03951745870778,18.414988252209074,17.444781756171196,50.71410539365523,Low
88.0795914220152,15.827483284275935,17.593488029947313,54.1438732716251,Low
83.61623642555496,27.5973473436894,30.033815918559107,50.49071113814116,Low
84.5128668703453,31.673924640897557,32.96616008140411,56.9180224851982,Low
45.12934642045954,78.59690358659093,79.98459959281755,29.175699752270727,High
65.8282929454125,35.42338255487552,35.8876461106289,39.095242073023655,Medium
89.9129639008513,21.67813115954932,18.577505525478873,59.75911774459139,Low
40.48330318708465,267.2847914227644,267.9883191877449,35.15600792230155,High
78.20872672146729,32.701077022628425,32.99570272251815,53.79194999519986,Low
85.6554458230829,9.615608552190583,10.43507729971095,42.3276103475817,Low
88.87424492533127,22.859349720122903,23.22160075140282,62.64928762509774,Low
57.78588989729081,62.38350969692851,61.44240216592922,36.234986381031575,Medium
60.42937896115174,81.9981769069729,81.07363487541143,47.9742986540214,Medium
80.66151164075472,29.943876243736774,29.69089087240728,50.59899353597247,Low
77.681043122909,27.914988725489632,26.098613510663327,44.496568894476916,Low
65.6831146851508,82.38306908013098,79.18561114613314,52.67696804442811,Medium
84.38017411980464,27.397086738955633,28.030150923350746,56.90819965931363,Low
62.130861358951734,57.25841318571858,58.2368963715991,38.01557450520745,Medium
83.61444530316138,23.983886430305027,23.479619549958244,51.67963158861141,Low
84.75659367414944,36.355682856717976,36.498121865249175,58.30658569189288,Low
80.68071691567873,31.360083568372016,28.46586653546763,55.72877359611251,Low
66.34685196112491,63.908089239399594,66.20220366776068,41.04550988622831,Medium
50.89597492868294,34.45828422698704,34.77935958232008,25.74386375510226,High
85.21286969707528,32.52968237230827,32.24430645390174,59.73712532220058,Low
65.61286478462299,48.6637712568477,49.49599143878384,43.161715393977794,Medium
89.82441610065413,20.634095877687454,19.0905798425432,60.28573745853756,Low
68.76479538740878,41.255299686162196,43.899372709701915,72.13605309113389,Low
44.519547265631424,77.3796495798172,77.67988534798782,28.594312631987844,High
51.46419252533418,77.57896012086647,76.42428128716048,30.917343412101786,High
52.19022373394937,81.35322993782358,81.98997217423792,32.058430105934356,High
78.85811192773546,24.882263715592867,23.813883932271,48.223155060804295,Low
66.0194300167743,22.917264003060406,22.656534714709316,36.84785407708671,Medium
77.16512889334304,20.499907281406564,19.58157510284255,41.78689646917083,Medium
69.24917184944843,43.04317758768615,44.312179267018855,46.535902410974664,Medium
69.20366919929724,48.153583358591,51.74138271518779,47.579661178580366,Medium
87.82096994964836,23.353569199190595,22.946733063906766,62.75968968009047,Low
39.52510880089093,98.76667628070419,101.277743331074,40.86196056378243,High
74.66417329822015,22.203771816102183,25.028766196000575,42.5044276430243,Medium
91.31414898418177,20.853034994684695,22.29184663302196,68.62481044466035,Low
84.67073396394922,26.245160364231527,28.914249161656695,53.10966721431561,Low
87.57154125449021,11.941056283879538,15.048135478580136,53.70784841572053,Low
58.98395174797163,70.04237926705466,70.19842695479811,35.81053773492067,Medium
91.81512583075599,16.934943731745687,19.984414564833525,65.31096797188235,Low
71.35773933507556,32.95811623488983,33.28578049779156,41.99581897471393,Medium
54.81085275591066,62.802332636780676,61.99857368896061,34.60540425502587,Medium
39.12669222267675,114.71627820959587,115.59426877692323,28.04025539463219,High
86.15732045163867,25.60254833384883,24.5907353507082,53.55341014433119,Low
80.64712445883909,17.89891545607645,17.480567202798614,43.88337443720392,Low
74.93651017957231,39.39091741392438,41.470917707980234,48.379571231703316,Medium
71.19709001679466,54.684339411774644,54.24191215920108,45.74990175047592,Medium
81.24852111466343,40.318856675203435,38.87271345289916,56.75636588851515,Low
93.54938396440983,12.600110663054705,14.121640665945682,62.3121581426528,Low
85.01996421518932,23.307706541309003,23.946804264683582,58.05074868167215,Low
88.22349657208737,19.859011236502358,20.61073354824279,56.65686395540937,Low
72.91295612166375,28.791245966572887,28.55789151201169,41.28087173533758,Medium
74.67453660591337,37.59920062226397,40.96005689251178,48.10830431530122,Medium
77.17658231270798,40.78671576431154,43.6496777461776,50.95506469574864,Low
87.86991302978909,15.135357707127822,15.591958307423734,53.70618157165704,Low
44.883872281144306,178.4420153483738,177.44988997928405,43.77027062967225,High
81.69914888230971,42.225868179629956,41.5806460422537,53.20354358145435,Low
83.07910365663484,37.29922203583312,38.04506224750537,58.30075924897377,Low
83.7879067865913,24.605243423356445,23.717041664568963,52.17637658544912,Low
61.17847839397303,57.439765333395776,59.547101582790454,37.676150278173935,Medium
79.74318563171148,26.43717994611454,28.642004659358882,49.70909400531344,Low
82.08505747749075,38.71438770882384,38.93234385943059,52.785161280947285,Low
66.77414957068358,42.624572593483705,43.40610345543945,42.84168720433649,Medium
88.89377739175171,17.800281215305347,19.124635437998855,58.518941714685894,Low
74.33550897711663,24.27825318324696,24.270800529026396,45.144954323353545,Medium
77.2425080230963,30.053304983813263,30.228519349193082,76.60747953631342,Low
81.46412627894027,31.483284699231213,30.75222906112799,48.657165570892865,Low
86.32044824616155,23.887038736410183,24.352483475163183,56.86854060182374,Low
92.39699592579724,15.622833274361748,15.426744016943784,62.81961253985644,Low
79.86749927645403,25.131908816436034,21.514816915123358,46.240984629943455,Low
81.21371687855179,40.81350492364842,38.400506924829166,56.306202508216955,Low
70.6057341221869,30.348202115876084,32.229265189060236,38.72945539388673,Medium
76.40010317622497,37.65197477721735,37.54407764772329,46.65634142712925,Low
83.5478201061827,30.678470217381527,31.820973110201244,54.35805577491439,Low
76.02871089348355,51.93391083473245,50.917310584267796,48.83254392020952,Low
71.27101686933979,33.858749651216115,33.41919922358848,46.030928643993484,Medium
80.22346723544885,30.194413966718503,31.37158303811126,53.62327911982582,Low
76.27951810646962,31.78342819187029,31.677277942284203,49.09457679902522,Low
76.93135524112135,20.847835137153975,23.642460632635345,43.88361860014313,Medium
86.6830715152025,24.001879516764816,25.722075996587275,86.53052988287418,Low
78.40337577159808,20.97107491700602,19.964047036987466,44.01340989271518,Low
86.28569557093275,26.899136683378398,28.941460402412396,55.01604775623745,Low
80.56212265011587,23.56191007278681,22.031776689437255,51.953205447091314,Low
90.26229682234755,18.63502812309265,17.585158976420715,69.34869258363993,Low
73.51188313941526,38.51375672834464,34.60552854770323,44.913274284190166,Medium
75.39541276416207,28.157721041281082,25.3150945636799,44.07450756486517,Medium
50.23477412469176,36.87200877445284,32.25186033838413,25.657107274418507,High
82.36092086483559,19.745576534034562,21.095644124656104,49.46566957900301,Low
81.83679891412592,25.871892758659914,25.418420752866886,47.848650557263014,Low
91.41816118466063,13.139598833994677,14.644379855104706,59.11798784974808,Low
74.22820480809916,35.74844668808165,37.34346849925591,48.869768529913635,Medium
77.47297927576231,31.89612566471381,31.37054848189556,43.47207430028348,Medium
73.94575995070873,21.437758949992304,21.660115464489994,47.70006098277748,Medium
80.00359495111599,17.171853599069976,17.31759653400348,44.07785658418147,Low
85.95169303103823,19.13671277670673,22.65817628133608,56.290356110332645,Low
43.85234790628559,65.03196174083268,66.60096029885374,25.270806531789095,High
38.236563995842275,207.91449801279572,209.42991581455496,29.416093208064545,High
80.3551872879659,20.709119957791714,21.059604399481994,45.742262040462776,Low
71.19547308067555,25.948786727596598,26.076431489060038,48.25245496804783,Medium
78.83531363343226,25.489106922547716,23.42154814737615,56.00301983941132,Low
58.6346695009861,62.37532695728486,64.76838660442255,34.06382540509015,Medium
37.71679310666437,81.5272195707967,79.1814171995697,24.188963333065548,High
79.25691608577692,31.02642991736093,28.595988536008942,47.04526916854017,Low
84.32898666898386,26.122241022229687,24.396118096296547,54.879204450920184,Low
88.47539560268672,25.75964995279394,27.994395228345066,60.09782275349138,Low
76.56102923954344,40.33442245903605,39.254511073094854,49.86549823999468,Low
79.53280504171337,48.7753502556812,50.78390672603473,56.059159712751985,Low
80.8729112843336,32.67831879243574,29.078003923591602,54.35766816326245,Low
62.996277400458766,51.25999776693257,51.918028988763034,37.278381736083126,Medium
68.32216834434661,31.789708159447585,31.280939016001053,38.27511305363678,Medium
87.27258934723993,22.624577504859996,23.795237149058956,55.45011893958584,Low
71.58857471904473,60.004723369584646,56.19047973923204,43.5913733427668,Medium
82.70287730644974,29.733976206635468,29.40223751893422,50.905666018327736,Low
78.46088049964658,34.9102457640723,36.497500847834225,53.47737816570879,Low
76.90374082017486,26.276762887936073,29.398705878889636,44.667857640058706,Medium
74.13483341329288,32.17488735051735,33.84728641389475,45.7263106072868,Medium
75.2472509282536,19.02950923347911,18.061239435953077,44.33007609693313,Medium
82.33074845225846,34.577403518323905,34.015552179918785,55.348832747007286,Low
71.18304988399258,38.74175186909801,40.75877244820552,41.44223082649254,Medium
83.65265339701344,12.770540780938745,12.368510835547125,43.003397926722336,Low
78.47055764475806,29.40043249830717,32.722358292920205,48.113842904265816,Low
81.30537310769634,29.071286356874438,26.048603667825084,50.67098749871737,Low
76.7328547295548,28.431271549580966,32.62433575813098,76.4240370400344,Low
85.40792108295649,20.986413585442538,18.671238699675833,52.79361434358536,Low
64.83282000729405,33.83331452185917,33.33464726888533,37.10892283309168,Medium
92.15134209545937,19.64265896025921,19.462244528757722,64.42175816412343,Low
83.07001097020384,29.500381530287793,30.07908332360169,51.9011160198768,Low
88.05153866252591,21.409534833254533,22.446632833701994,56.94594276220795,Low
72.94601792450787,22.054617243354844,24.842093113348664,38.11079398623927,Medium
84.85720613473529,24.518069099801075,24.171129950831155,53.278753185032855,Low
67.75148477325428,42.0091024351062,43.08231022382939,66.93439911490921,Low
79.08969623088277,48.67881659214327,49.202948629200506,48.35826778814251,Low
67.41061782233542,32.9756697394361,30.67121748322288,38.998291060684245,Medium
77.61868451261563,25.61966388987814,26.823266985887585,47.60422402749315,Low
86.95294651025945,25.793908488170295,25.246224606116755,57.20828811232846,Low
80.1290060206091,25.86799313097588,25.105702494617955,49.5984778970573,Low
58.02557489051818,63.41992661023684,62.42993890213796,36.22728301229656,Medium
71.6670602124474,34.237431927774274,32.82333810543139,41.323763439245084,Medium
69.79821189129333,32.36696911790657,31.267327267944818,41.31046376147565,Medium
68.78299573238499,40.97389015165702,41.345119113465294,40.48753866372062,Medium
87.82293880336755,21.03900207794165,20.62680792094817,56.39419470515179,Low
70.18124806081187,51.33129577811966,50.20113316507732,49.25285687513995,Medium
90.97987294052729,17.24903577760632,17.46434616205563,59.46584115235711,Low
78.0470683176755,40.875900169150704,41.537346372777314,49.66986094034302,Low
73.7181200510893,60.51393643859943,56.69007323561041,48.91596698919298,Medium
69.77812021502633,34.095167198316204,31.991441485524827,39.40073292260861,Medium
85.13722082356655,31.970508107415014,34.66456787888788,57.73575511604078,Low
74.03776388815017,51.5064185992053,49.234914098043184,50.100123221145516,Low
87.99983626483534,27.92970017306041,28.412783826719373,59.280378989400575,Low
88.52670119564192,19.325009803762192,22.275794854596054,60.78034243559374,Low
75.64199404018109,40.05660885416104,41.02801075483853,50.94810922528819,Low
72.27176654433391,42.786416573568054,43.45703119280813,44.732565709182374,Medium
72.37577081628463,49.75892646651555,48.29261505985513,44.74305573999786,Medium
79.76151351265405,34.06256695089822,33.65815601599711,48.9538395960837,Low
77.40665836345754,29.20571152558806,28.351273975780273,45.48941455672398,Low
91.33072467523357,12.081221172431407,13.57277294539379,59.02271669230747,Low
91.04359206786472,20.380472580918504,19.944020929421004,61.988075373010936,Low
79.34238569321757,20.922030123441722,18.67716258544992,46.266338652696476,Low
68.21531458526111,42.40272255398281,43.76440631075332,41.794774010456784,Medium
83.20868455982665,30.83172296230831,31.594733203811355,52.30354113827402,Low
79.63688269261347,15.440900124458725,17.582761293661697,42.00766895264923,Low
84.71759867315873,26.44468257050125,22.68159736763902,56.55329166095328,Low
74.24074812664912,37.69805084364536,37.4116529288807,41.7088695573878,Medium
38.87959573614236,66.54571936099971,64.30714190996152,24.500883194546137,High
69.39329686532182,48.92865491241339,47.628998988615116,41.471702126661256,Medium
62.2664801095118,50.906653275132086,53.3927684743294,39.43836918296099,Medium
73.94874429134478,52.71211888907919,54.59368651229545,47.369670497138884,Medium
80.38826649308334,31.657016106485678,31.798791239699995,50.70069251302454,Low
80.16252043509967,35.24145141885097,35.62813286313886,50.854181310583925,Low
81.56549508196757,41.76292263701977,41.28287253996282,55.33366071989083,Low
45.50965787624746,67.84385500079199,70.04217743041771,30.462196674168897,High
72.06004214683098,51.23592714257325,50.98757459655494,47.1586471296944,Medium
69.59804315423747,49.96464842740632,49.34014434416933,42.5618840163317,Medium
58.01399008767388,59.87176970677925,59.099473873381065,40.976637389607674,Medium
21.988968262548045,182.38525965589653,182.59616233297828,16.447022322678848,High
85.29847168191219,21.641340973721128,18.55016663900653,54.735116637591425,Low
80.51423464546124,40.14382533022066,37.18035284191056,51.14265849811688,Low
76.17665883002462,46.372050103447066,49.10726592951836,53.792504805952916,Low
70.97311758106228,27.80843136954606,27.372678214326683,40.15317401503387,Medium
84.20638492275901,16.55622801526758,18.793374967646855,48.62324583277246,Low
79.97582017288099,37.50069327448647,37.08952956863499,52.746205914971924,Low
91.20635607930882,17.954309876871136,16.223727836941414,61.8185458058374,Low
76.88865112622214,26.46067574009524,24.794002916999645,45.287701246806826,Medium
64.03766090091244,46.54722068619753,47.77411343435186,39.18155880148959,Medium
77.48800051860351,33.5179793394974,32.75534883033057,77.26113098706496,Low
75.2169973891877,40.46534387393246,41.66520049869064,48.5006351218353,Low
77.48372346056074,25.874971918289532,26.659776399103556,44.92982019072347,Low
74.9659783249259,26.78302234007449,25.75903775777254,44.80685665656042,Medium
47.60976487231509,61.53751623243367,61.580708407130125,29.411997787922903,High
56.041300156686646,80.6300165038934,81.91418554635484,34.71696110509808,Medium
84.91228883004207,27.727828594150324,26.163396152927053,52.20619776311166,Low
60.92783496372959,30.536869361197787,28.04779967827631,29.29607581044898,Medium
59.843666239801095,61.67668687402328,58.54120726955178,34.93554862066937,Medium
65.4682437872656,56.02920758461361,54.644869491005636,42.66546233209306,Medium
88.04733684180732,27.303930597389208,28.45516581515783,60.30685362144722,Low
83.53043285685054,23.61169565867568,26.454602607857787,48.831648521852614,Low
59.10803975178389,62.0947087167079,65.34911368998478,33.79222947355501,Medium
88.46605990995542,23.06211292599272,21.638289828129626,59.32974896389043,Low
77.34535684378098,33.925178283405984,32.26060148801379,76.82870008004761,Low
91.87511176859,17.89979808913374,16.42106444493798,63.10639949616241,Low
47.14792517653288,112.38864998929799,112.56282234743618,29.121968730814427,High
76.76841511672376,21.990727926306473,23.636487276448495,44.038483920631755,Medium
86.40368789587913,22.634230032114537,22.159542099705824,50.77788501984981,Low
85.08884525161012,32.77968586896159,29.135685193173543,55.14572233041647,Low
13.352535921178422,347.6682513440714,347.07952704476816,10.809539433110821,High
59.41213758044936,36.10453065629763,36.77023064690167,32.17355126573447,Medium
82.03501232041725,35.48633079064967,37.00425068636168,58.46719549582101,Low
88.10530058720319,14.936755140973197,14.17002582276199,87.22215737944008,Low
90.87173902562564,16.492889149490114,16.25737945307257,66.1064749924595,Low
57.93094855273831,58.47379170338645,60.59201878712105,34.05864650900821,Medium
61.16427533980501,36.94521025901868,39.1809600807678,32.67641015106989,Medium
85.61041335129347,24.239359379968484,19.4772781698221,55.658659192904324,Low
72.45410549065592,42.055946591771274,39.64437372517406,47.70957683210696,Medium
80.60005890834883,21.467958641389387,22.48956750575752,48.93448737922541,Low
60.76816695832706,71.91113277046145,73.01867896073786,38.650705736051236,Medium
79.11923127615717,30.867886643801764,26.557119712371776,90.37930461800408,Low
87.03259386473137,23.290990758183465,26.140664476276573,60.09133862821315,Low
77.01387641260358,24.99080766392468,23.205391595774074,49.131337155503665,Low
78.59918136575847,42.696243930130066,42.740874558190285,52.69933084784899,Low
37.38620712446123,259.15057354440665,260.3868106889236,28.367989231299536,High
44.108352574741595,81.76946519865915,83.25273378344392,27.71868888679365,High
70.3644687473172,33.730801025310974,34.40473510770594,41.06818635054556,Medium
85.22555751608931,18.98829786303654,19.47992180122556,49.48994726168932,Low
84.20550967124129,15.280763722041105,15.551437345710308,53.07367673941103,Low
61.600671806552675,43.2059577763862,42.80397992402299,61.0833529964515,Medium
74.9826675826908,44.80508239330682,44.005109784566315,48.59772272023609,Medium
60.528671903656345,54.932568868149495,53.68725112566585,49.99546511381478,Medium
69.25865526307871,56.65741597720643,56.926175113162174,45.60542037358175,Medium
74.22822829258601,42.92139092411614,42.58305449452365,45.35634806085441,Medium
78.06329897745137,39.73407642943607,38.624141656908044,50.316992702936446,Low
85.45471566932872,9.662238128894966,7.7505583020990745,47.3065235731254,Low
49.62688142765643,49.184385368461896,47.526862666661046,29.38771276643058,High
48.06325535047154,85.34922955266259,84.69415880344752,30.89168377178302,High
57.479145138821856,99.87987383513823,102.28447153539702,28.453749053775564,Medium
78.59424892043455,30.93328216615933,32.40801954970781,48.398757271130115,Low
67.51389382014288,54.17685883031373,51.795189147459894,41.597931706374474,Medium
82.8874446045253,17.818688458507552,18.36611294508571,48.262748565122784,Low
81.09414374829198,25.456753073483313,28.72767579935882,51.51065131046198,Low
65.76032142347402,32.79723947690111,34.183730714649116,40.05720429640062,Medium
74.9773490386364,31.076736083918775,32.03133474382605,46.2341300577202,Medium
52.98547411009808,63.53302242732659,62.87366831068208,35.47328227824805,Medium
76.66423360241622,31.962087619039124,31.620847883238117,48.95350525132018,Low
65.18094819427523,72.41621531510215,73.88740957948221,44.117822872606624,Medium
83.58576516226451,17.42837902385538,18.037673011069888,51.52322177940104,Low
74.25121363094267,29.74343489724492,29.721067183979436,42.156327558257374,Medium
84.19343130888797,37.13640116282484,37.594228784558034,56.729862179174816,Low
77.73797801168934,19.028078215988625,16.87889999914531,56.99202903790262,Low
62.006657017945265,62.8690566616296,62.10099645135047,40.132533299090206,Medium
87.35015815917144,15.440326210974108,16.951585956775176,51.70948140355791,Low
59.67910435147443,80.8726088233637,82.92846886328788,38.65737985392233,Medium
72.60266837485356,29.81050291332055,29.74025981212446,41.85052002950697,Medium
80.73654322735833,21.386303657179983,19.189143542087674,45.10632164261951,Low
65.95041520095424,42.97276704107845,42.84889500822334,41.24360533994027,Medium
85.80068679265294,8.424895154576939,11.484009306493306,47.84208215713383,Low
79.18966363582122,33.95398065229174,34.76421192786352,51.575966145809666,Low
15.733059631329782,135.08952212092333,137.46259063563915,8.299562641966508,High
